1991,BMW,850i,Base 12-Cyl 5.0 (M70) (GAS),5W-40
1991,BMW,850i,Base 12-Cyl 5.0 (M70) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,M3,Base 4-Cyl 2.3 (S14) (GAS),15W-40
1991,BMW,M3,Base 4-Cyl 2.3 (S14) (GAS),5W-40
1991,BMW,M3,Base 4-Cyl 2.3 (S14) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,M5,Base 6-Cyl 3.6 (S38) (GAS),15W-40
1991,BMW,M5,Base 6-Cyl 3.6 (S38) (GAS),5W-40
1991,BMW,M5,Base 6-Cyl 3.6 (S38) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS),5W-30
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS),0W-30
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS), Mobil 1™ Annual Protection 5W-30 
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS), Mobil 1™ Extended Performance 5W-30 
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS), Mobil 1™ Truck & SUV 5W-30 
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS), Mobil 1™ 5W-30 
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS), Mobil 1™ Extended Performance High Mileage 5W-30 
1991,Buick,Century,Custom 4-Cyl 2.5 (R) (GAS), Mobil 1™ High Mileage 5W-30 
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS),10W-30
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS),0W-30
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS), Mobil 1™ Extended Performance 10W-30 
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS), Mobil 1™ 10W-30 
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS), Mobil 1™ High Mileage 10W-30 
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS), Mobil Super™ Synthetic 10W-30 
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS), Mobil Super™ 10W-30 
1991,Buick,Century,Custom 6-Cyl 3.3 (N) (GAS), Mobil Super™ High Mileage 10W-30 
